Product_Id,Product_Category,Product_Cost,Product_Name,Recomsale_Price,Serving_Size,Source_System,EFF_START_DTTM,EFF_END_DTTM,CURR_IND,LOAD_DTTM
4159,Bottled Drinks,2.48,Bottled Mocha Frappuccino Coffee Drink,5.22,,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4158,Bottled Drinks,3.52,Bottled Cold Brew Vanilla and Fig with Cream,7.46,,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4157,Bottled Drinks,6.58,Bottled Cold Brew Cocoa and Honey with Cream,8.35,,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4156,Bottled Drinks,2.39,Bottled Cold Brew Black,5.73,,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4155,Bottled Drinks,2.39,Bottled Cold Brew Black,5.73,,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4154,Bottled Drinks,4.17,Bottled Coffee Frappuccino Coffee Drink,6.65,,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4153,Bottled Drinks,3.69,Bottled Caramel Frappuccino Coffee Drink,7.66,,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4152,Bottled Drinks,1.73,Starbucks Doubleshot Protein Caramel,2.68,,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4151,Bottled Drinks,5.03,Starbucks Doubleshot Light Espresso Drink,8.29,,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4150,Bottled Drinks,5.76,Starbucks Doubleshot Espresso Salted Caramel & Cream,6.94,,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4149,Bottled Drinks,6.12,Starbucks Doubleshot Espresso Cubano,7.17,,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4148,Bottled Drinks,2.23,Starbucks Doubleshot Espresso & Cream,4.90,,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4147,Bottled Drinks,3.14,Starbucks Doubleshot Energy White Chocolate Drink,5.66,,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4146,Bottled Drinks,4.73,Starbucks Doubleshot Energy Vanilla Drink,6.79,,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4145,Bottled Drinks,6.42,Starbucks Doubleshot Energy Mocha Drink,6.78,,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4144,Bottled Drinks,4.62,Starbucks Doubleshot Energy Mexican Mocha,7.09,,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4143,Bottled Drinks,4.58,Starbucks Doubleshot Energy Hazelnut Drink,5.67,,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4142,Bottled Drinks,7.06,Starbucks Doubleshot Energy Coffee Drink,10.84,,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4141,Bottled Drinks,4.76,Starbucks Doubleshot Coffee Smoothie   Vanilla Honey,7.31,,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4140,Bottled Drinks,2.49,Starbucks Doubleshot Coffee Smoothie - Dark Chocolate,4.13,,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4139,Bottled Drinks,7.78,Iced Espresso Classics - Skinny Vanilla Latte,11.03,,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4138,Bottled Drinks,2.51,Iced Espresso Classics - Skinny Caramel Macchiato,5.42,,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4137,Bottled Drinks,2.78,Iced Espresso Classics - Caramel Macchiato,6.46,,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4136,Bottled Drinks,4.53,Iced Espresso Classics - Caffe Mocha,6.49,,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4135,Bottled Drinks,3.09,Iced Espresso Classics  - Vanilla Latte,6.18,,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4134,Bottled Drinks,2.99,Galvanina Sparkling Water - Lime,5.59,,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4133,Bottled Drinks,5.54,Galvanina Sparkling Water,7.07,,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4132,Iced Tea,7.00,Teavana Shaken Strawberry Green Tea Infusion Lemonade,7.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4131,Iced Tea,7.00,Teavana Shaken Strawberry Green Tea Infusion Lemonade,7.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4130,Iced Tea,7.00,Teavana Shaken Strawberry Green Tea Infusion Lemonade,8.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4129,Iced Tea,3.00,Teavana Shaken Strawberry Green Tea Infusion,3.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4128,Iced Tea,3.00,Teavana Shaken Strawberry Green Tea Infusion,4.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4127,Iced Tea,3.00,Teavana Shaken Strawberry Green Tea Infusion,4.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4126,Iced Tea,5.00,Teavana Shaken Pineapple Black Tea Infusion Lemonade,5.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4125,Iced Tea,5.00,Teavana Shaken Pineapple Black Tea Infusion Lemonade,6.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4124,Iced Tea,5.00,Teavana Shaken Pineapple Black Tea Infusion Lemonade,7.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4123,Iced Tea,1.00,Teavana Shaken Pineapple Black Tea Infusion,1.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4122,Iced Tea,2.00,Teavana Shaken Pineapple Black Tea Infusion,2.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4121,Iced Tea,1.00,Teavana Shaken Pineapple Black Tea Infusion,3.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4120,Iced Tea,4.00,Teavana Shaken Peach Citrus White Tea Infusion Lemonade,4.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4119,Iced Tea,4.00,Teavana Shaken Peach Citrus White Tea Infusion Lemonade,4.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4118,Iced Tea,3.00,Teavana Shaken Peach Citrus White Tea Infusion Lemonade,6.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4117,Iced Tea,7.00,Teavana Shaken Peach Citrus White Tea Infusion,7.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4116,Iced Tea,7.00,Teavana Shaken Peach Citrus White Tea Infusion,7.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4115,Iced Tea,7.00,Teavana Shaken Peach Citrus White Tea Infusion,9.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4114,Iced Tea,2.00,Teavana Shaken Iced Pi?a Colada Tea Infusion,2.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4113,Iced Tea,2.00,Teavana Shaken Iced Pi?a Colada Tea Infusion,2.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4112,Iced Tea,1.00,Teavana Shaken Iced Pi?a Colada Tea Infusion,3.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4111,Iced Tea,5.00,Teavana Shaken Iced Passion Tango Tea Lemonade,5.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4110,Iced Tea,6.00,Teavana Shaken Iced Passion Tango Tea Lemonade,6.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4109,Iced Tea,5.00,Teavana Shaken Iced Passion Tango Tea Lemonade,6.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4108,Iced Tea,5.00,Teavana Shaken Iced Passion Tango Tea,5.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4107,Iced Tea,5.00,Teavana Shaken Iced Passion Tango Tea,5.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4106,Iced Tea,5.00,Teavana Shaken Iced Passion Tango Tea,6.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4105,Iced Tea,7.00,Teavana Shaken Iced Green Tea Lemonade,8.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4104,Iced Tea,8.00,Teavana Shaken Iced Green Tea Lemonade,8.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4103,Iced Tea,7.00,Teavana Shaken Iced Green Tea Lemonade,8.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4102,Iced Tea,3.00,Teavana Shaken Iced Green Tea,3.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4101,Iced Tea,3.00,Teavana Shaken Iced Green Tea,3.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4100,Iced Tea,2.00,Teavana Shaken Iced Green Tea,3.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
41,Cold Brew,7.00,Online: Cold Brew Coffee with Milk,6.30,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4099,Iced Tea,6.00,Teavana Shaken Iced Black Tea Lemonade,6.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4098,Iced Tea,6.00,Teavana Shaken Iced Black Tea Lemonade,6.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4097,Iced Tea,6.00,Teavana Shaken Iced Black Tea Lemonade,6.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4096,Iced Tea,7.00,Teavana Shaken Iced Black Tea,7.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4095,Iced Tea,7.00,Teavana Shaken Iced Black Tea,7.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4094,Iced Tea,7.00,Teavana Shaken Iced Black Tea,8.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4093,Iced Tea,2.00,Nitro Lemon Fog,2.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4092,Iced Tea,2.00,Nitro Lemon Fog,3.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4091,Iced Tea,2.00,Nitro Lemon Fog,5.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4090,Evolution Fresh,7.00,Evolution Fresh Watermelon,7.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4089,Evolution Fresh,7.00,Evolution Fresh Watermelon,7.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4088,Evolution Fresh,6.00,Evolution Fresh Watermelon,9.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4087,Evolution Fresh,7.00,Evolution Fresh Organic Super Fruit Greens,7.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4086,Evolution Fresh,7.00,Evolution Fresh Organic Super Fruit Greens,7.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4085,Evolution Fresh,7.00,Evolution Fresh Organic Super Fruit Greens,8.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4084,Evolution Fresh,3.00,Evolution Fresh Organic Strawberry Lemonade,3.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4083,Evolution Fresh,3.00,Evolution Fresh Organic Strawberry Lemonade,3.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4082,Evolution Fresh,3.00,Evolution Fresh Organic Strawberry Lemonade,3.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4081,Evolution Fresh,2.00,Evolution Fresh Organic Green Devotion,2.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4080,Evolution Fresh,2.00,Evolution Fresh Organic Green Devotion,3.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4079,Evolution Fresh,2.00,Evolution Fresh Organic Green Devotion,2.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4078,Evolution Fresh,2.00,Evolution Fresh Organic Defense Up,2.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4077,Evolution Fresh,2.00,Evolution Fresh Organic Defense Up,3.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4076,Evolution Fresh,2.00,Evolution Fresh Organic Defense Up,3.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4075,Evolution Fresh,1.00,Evolution Fresh Orange,1.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4074,Evolution Fresh,1.00,Evolution Fresh Orange,2.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4073,Evolution Fresh,1.00,Evolution Fresh Orange,4.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4072,Refreshers Beverages,3.00,Violet Drink,3.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4071,Refreshers Beverages,3.00,Violet Drink,3.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4070,Refreshers Beverages,3.00,Violet Drink,5.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4069,Refreshers Beverages,4.00,Very Berry Hibiscus Starbucks Refreshers Beverage,4.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4068,Refreshers Beverages,5.00,Very Berry Hibiscus Starbucks Refreshers Beverage,5.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4067,Refreshers Beverages,4.00,Very Berry Hibiscus Starbucks Refreshers Beverage,5.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4066,Refreshers Beverages,4.00,Very Berry Hibiscus Lemonade Starbucks Refreshers,4.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4065,Refreshers Beverages,4.00,Very Berry Hibiscus Lemonade Starbucks Refreshers,4.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4064,Refreshers Beverages,3.00,Very Berry Hibiscus Lemonade Starbucks Refreshers,6.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4063,Refreshers Beverages,6.00,Strawberry Acai Starbucks Refreshers Beverage,6.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4062,Refreshers Beverages,6.00,Strawberry Acai Starbucks Refreshers Beverage,7.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4061,Refreshers Beverages,6.00,Strawberry Acai Starbucks Refreshers Beverage,9.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4060,Refreshers Beverages,4.00,Strawberry Acai Lemonade Starbucks Refreshers,5.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4059,Refreshers Beverages,5.00,Strawberry Acai Lemonade Starbucks Refreshers,5.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4058,Refreshers Beverages,4.00,Strawberry Acai Lemonade Starbucks Refreshers,6.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4057,Refreshers Beverages,4.00,Pink Drink,4.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4056,Refreshers Beverages,4.00,Pink Drink,5.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4055,Refreshers Beverages,4.00,Pink Drink,6.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4054,Refreshers Beverages,2.00,Mango Dragonfruit Starbucks Refreshers Beverage,2.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4053,Refreshers Beverages,2.00,Mango Dragonfruit Starbucks Refreshers Beverage,3.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4052,Refreshers Beverages,2.00,Mango Dragonfruit Starbucks Refreshers Beverage,3.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4051,Refreshers Beverages,5.00,Mango Dragonfruit Lemonade Starbucks Refreshers Beverage,5.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4050,Refreshers Beverages,5.00,Mango Dragonfruit Lemonade Starbucks Refreshers Beverage,6.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4049,Refreshers Beverages,5.00,Mango Dragonfruit Lemonade Starbucks Refreshers Beverage,6.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4048,Refreshers Beverages,7.00,Dragon Drink,7.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4047,Refreshers Beverages,7.00,Dragon Drink,7.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4046,Refreshers Beverages,6.00,Dragon Drink,7.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4045,Cold Brew,7.00,Vanilla Sweet Cream Cold Brew,7.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4044,Cold Brew,7.00,Vanilla Sweet Cream Cold Brew,7.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4043,Cold Brew,7.00,Vanilla Sweet Cream Cold Brew,8.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4042,Cold Brew,7.00,Cold Brew Coffee with Milk,7.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4041,Cold Brew,7.00,Cold Brew Coffee with Milk,7.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4040,Cold Brew,7.00,Cold Brew Coffee with Milk,7.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4039,Cold Brew,1.00,Cold Brew Coffee,1.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4038,Cold Brew,1.00,Cold Brew Coffee,2.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4037,Cold Brew,1.00,Cold Brew Coffee,3.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4036,Cold Brew,6.00,Nitro Cold Brew with Sweet Cream,6.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4035,Cold Brew,6.00,Nitro Cold Brew with Sweet Cream,6.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4034,Cold Brew,6.00,Nitro Cold Brew with Sweet Cream,8.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4033,Cold Brew,6.00,Nitro Cold Brew with Cascara Cold Foam,6.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4032,Cold Brew,6.00,Nitro Cold Brew with Cascara Cold Foam,7.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4031,Cold Brew,6.00,Nitro Cold Brew with Cascara Cold Foam,8.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4030,Cold Brew,6.00,Nitro Cold Brew,6.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4029,Cold Brew,6.00,Nitro Cold Brew,7.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4028,Cold Brew,6.00,Nitro Cold Brew,8.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4027,Cold Brew,4.00,Iced Espresso Classics - Caramel Macchiato,4.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4026,Cold Brew,4.00,Iced Espresso Classics - Caramel Macchiato,4.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4025,Cold Brew,4.00,Iced Espresso Classics - Caramel Macchiato,6.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4024,Cold Brew,2.00,Iced Espresso Classics - Caffe Mocha,2.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4023,Cold Brew,2.00,Iced Espresso Classics - Caffe Mocha,3.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4022,Cold Brew,2.00,Iced Espresso Classics - Caffe Mocha,4.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4021,COLD BREW,4.00,Iced Espresso Classics  - Vanilla Latte,4.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4020,Cold Brew,4.00,Iced Espresso Classics  - Vanilla Latte,5.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4019,Cold Brew,4.00,Iced Espresso Classics  - Vanilla Latte,5.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4018,Cold Brew,8.00,Iced Coffee with Milk,8.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4017,Cold Brew,8.00,Iced Coffee with Milk,8.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4016,Cold Brew,7.00,Iced Coffee with Milk,10.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4015,Cold Brew,6.00,Iced Coffee,6.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4014,Cold Brew,7.00,Iced Coffee,7.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4013,Cold Brew,6.00,Iced Coffee,8.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4012,Cold Brew,2.00,Cold Brew with Cascara Cold Foam,2.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4011,Cold Brew,2.00,Cold Brew with Cascara Cold Foam,3.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4010,Cold Brew,2.00,Cold Brew with Cascara Cold Foam,2.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4009,Hot Brew,6.00,Vanilla Creme,6.00,VENTI,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4008,Hot Brew,6.00,Vanilla Creme,6.00,GRANDE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
4007,Hot Brew,6.00,Vanilla Creme,8.00,LARGE,AZURE,2024-04-10 00:00:00,9999-12-31 23:59:59,Y,2024-04-10 03:52:39
